# Cameras (31)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
9951	1.6946219788584531	-1.3470569778908241	-1.1360784289558334	27.9547402492360320	21.5506225570249580	32.0532156834216340	0.7883058121618971	0.6147247389285470	-0.0262191125136199	-0.4936067873405819	0.6572780228218780	0.5695067516778642	0.3673231356763167	-0.4360035505183333	0.8215683890780641
9955	2.3918286089390208	-0.5417787973604059	-1.3206970802991171	-2.1639841711299068	48.1339723538658860	63.6043295446539790	0.2967003947680024	0.8826053591943311	-0.3646596435938003	-0.5978124911997599	0.4694387247771065	0.6498057471623203	0.7447073929470887	0.0252004682712492	0.6669151634869763
8483	2.4924830661773565	0.4279954381311644	-1.8275212229022895	-49.1737042856322830	51.1947792104776130	109.9286469319088400	-0.2136018849689439	0.8156104421850943	-0.5377302681980523	-0.5891481709061839	0.3315302342581555	0.7368800014185690	0.7792808655777530	0.4742017612486988	0.4096999172235946
9958	2.0185686010424413	1.0891152584534374	-2.3851918254389837	-85.6758501268366930	27.5230090904146680	146.7778419545702800	-0.7418759396836220	0.4267846330623165	-0.5171798208557707	-0.4858798793511796	0.1893851655310873	0.8532608053335424	0.4621047856928409	0.8843009307122924	0.0668657683807423
2513	1.1532406584430668	1.2974865819879033	-2.8520971932314731	-100.1098890590474000	1.5162008141055119	158.4903902670151000	-0.9300303515499302	-0.0401271588896981	-0.3652853081022488	-0.3665288997406497	0.1728625559810574	0.9142073629076746	0.0264596079113543	0.9841282171847006	-0.1754751871064413
2162	0.1957375464294954	0.9312919513755129	-3.0209080015741292	-111.9383619843407200	-29.0470568938642510	165.7405076464320100	-0.8472865837522243	-0.5285181677130570	-0.0526686945985774	-0.2153328121711020	0.2511659670260663	0.9436882096383029	-0.4855277798395991	0.8109156573929831	-0.3266168574935099
8471	-0.5218086291979911	0.1316221517228045	-2.8454154547520263	-119.0019010005818500	-67.4876726385720640	171.2508147135842200	-0.3784268567131628	-0.8723031927565769	0.3096453681631254	-0.0582399556138308	0.3562991963756027	0.9325550869692356	-0.9237971756226009	0.3348701577757896	-0.1856360841617913
2480	-0.6339700868442366	-0.8333484658995852	-2.3443858211714668	57.9739823383034500	-81.0705657146107090	1.3506162134998996	0.1551747825957972	-0.8247999355834628	0.5437148637915491	-0.0036585662550102	0.5498980382040232	0.8352237798771804	-0.9878802567818152	-0.1315948853142967	0.0823127233167042
8481	-0.1464963795278805	-1.5035046710204405	-1.7706465721208682	51.1473852086765180	-45.0493586383588250	7.3385505024624740	0.7007102526997385	-0.4664989604443322	0.5397998348145598	-0.0902422929342042	0.6925791467864476	0.7156748242061708	-0.7077156705396922	-0.5501934617395177	0.4431993731173816
9953	0.7670272785506784	-1.6822869168941117	-1.3073189191585550	44.9326035779123880	-10.4662487121523640	17.8950898611668950	0.9357877568339437	0.0954395250158856	0.3394003111731605	-0.3021626509097249	0.7131116829631419	0.6325894877538539	-0.1816562868576356	-0.6945235954855801	0.6961594420525218


